Company,Date,Close/Last,Volume,Open,High,Low
AAPL,03-07-2023,0.54,0.36,0.54,0.54,0.54
AAPL,03-06-2023,0.55,0.57,0.54,0.55,0.55
AAPL,03-03-2023,0.54,0.46,0.52,0.53,0.53
AAPL,03-02-2023,0.52,0.34,0.51,0.51,0.52
AAPL,03-01-2023,0.51,0.36,0.52,0.51,0.52
AAPL,02/28/2023,0.52,0.32,0.52,0.52,0.53
AAPL,02/27/2023,0.52,0.29,0.52,0.52,0.53
AAPL,02/24/2023,0.52,0.36,0.52,0.51,0.52
AAPL,02/23/2023,0.53,0.31,0.53,0.52,0.53
AAPL,02/22/2023,0.53,0.33,0.53,0.52,0.53
AAPL,02/21/2023,0.53,0.38,0.53,0.53,0.53
AAPL,02/17/2023,0.54,0.38,0.54,0.53,0.54
AAPL,02/16/2023,0.54,0.44,0.54,0.55,0.55
AAPL,02/15/2023,0.55,0.42,0.54,0.54,0.55
AAPL,02/14/2023,0.54,0.4,0.54,0.54,0.54
AAPL,02/13/2023,0.55,0.4,0.53,0.54,0.54
AAPL,02-10-2023,0.54,0.37,0.53,0.53,0.54
AAPL,02-09-2023,0.53,0.36,0.54,0.54,0.54
AAPL,02-08-2023,0.54,0.41,0.54,0.54,0.54
AAPL,02-07-2023,0.55,0.54,0.53,0.54,0.54
AAPL,02-06-2023,0.54,0.45,0.54,0.53,0.54
AAPL,02-03-2023,0.55,1.0,0.52,0.55,0.53
AAPL,02-02-2023,0.53,0.77,0.53,0.53,0.53
AAPL,02-01-2023,0.52,0.5,0.51,0.51,0.51
AAPL,01/31/2023,0.51,0.43,0.5,0.5,0.51
AAPL,01/30/2023,0.51,0.41,0.51,0.51,0.51
AAPL,01/27/2023,0.52,0.46,0.51,0.51,0.51
AAPL,01/26/2023,0.51,0.35,0.51,0.5,0.51
AAPL,01/25/2023,0.5,0.42,0.5,0.5,0.5
AAPL,01/24/2023,0.5,0.43,0.5,0.5,0.5
AAPL,01/23/2023,0.5,0.53,0.49,0.5,0.49
AAPL,01/20/2023,0.49,0.52,0.48,0.48,0.48
AAPL,01/19/2023,0.48,0.38,0.47,0.47,0.48
AAPL,01/18/2023,0.48,0.45,0.48,0.48,0.48
AAPL,01/17/2023,0.48,0.41,0.48,0.48,0.48
AAPL,01/13/2023,0.48,0.37,0.47,0.47,0.47
AAPL,01-12-2023,0.47,0.46,0.47,0.47,0.47
AAPL,01-11-2023,0.47,0.45,0.46,0.46,0.47
AAPL,01-10-2023,0.46,0.41,0.46,0.46,0.46
AAPL,01-09-2023,0.46,0.46,0.46,0.46,0.47
AAPL,01-06-2023,0.46,0.57,0.45,0.45,0.45
AAPL,01-05-2023,0.44,0.52,0.45,0.44,0.45
AAPL,01-04-2023,0.45,0.58,0.45,0.45,0.45
AAPL,01-03-2023,0.44,0.73,0.46,0.46,0.44
AAPL,12/30/2022,0.46,0.5,0.45,0.45,0.46
AAPL,12/29/2022,0.46,0.49,0.45,0.45,0.46
AAPL,12/28/2022,0.45,0.55,0.46,0.46,0.45
AAPL,12/27/2022,0.46,0.45,0.46,0.46,0.46
AAPL,12/23/2022,0.47,0.41,0.46,0.46,0.46
AAPL,12/22/2022,0.47,0.5,0.48,0.47,0.47
AAPL,12/21/2022,0.48,0.56,0.47,0.48,0.48
AAPL,12/20/2022,0.47,0.5,0.46,0.46,0.47
AAPL,12/19/2022,0.47,0.52,0.48,0.47,0.47
AAPL,12/16/2022,0.48,1.0,0.48,0.48,0.48
AAPL,12/15/2022,0.48,0.64,0.5,0.49,0.49
AAPL,12/14/2022,0.51,0.53,0.51,0.51,0.51
AAPL,12/13/2022,0.52,0.61,0.53,0.52,0.52
AAPL,12-12-2022,0.51,0.46,0.5,0.5,0.51
AAPL,12-09-2022,0.5,0.49,0.5,0.51,0.5
AAPL,12-08-2022,0.51,0.4,0.5,0.5,0.51
AAPL,12-07-2022,0.5,0.45,0.5,0.5,0.5
AAPL,12-06-2022,0.51,0.42,0.52,0.51,0.51
AAPL,12-05-2022,0.52,0.44,0.52,0.53,0.52
AAPL,12-02-2022,0.52,0.42,0.52,0.52,0.52
AAPL,12-01-2022,0.53,0.46,0.52,0.52,0.53
AAPL,11/30/2022,0.52,0.72,0.5,0.52,0.5
AAPL,11/29/2022,0.5,0.54,0.51,0.5,0.5
AAPL,11/28/2022,0.51,0.45,0.51,0.51,0.51
AAPL,11/25/2022,0.52,0.22,0.52,0.52,0.53
AAPL,11/23/2022,0.54,0.38,0.53,0.53,0.54
AAPL,11/22/2022,0.53,0.33,0.52,0.52,0.53
AAPL,11/21/2022,0.52,0.38,0.53,0.52,0.53
AAPL,11/18/2022,0.54,0.48,0.54,0.53,0.54
AAPL,11/17/2022,0.53,0.52,0.52,0.53,0.52
AAPL,11/16/2022,0.53,0.41,0.53,0.52,0.53
AAPL,11/15/2022,0.53,0.58,0.54,0.54,0.53
AAPL,11/14/2022,0.53,0.47,0.53,0.52,0.53
AAPL,11-11-2022,0.53,0.61,0.52,0.52,0.52
AAPL,11-10-2022,0.52,0.77,0.5,0.51,0.5
AAPL,11-09-2022,0.48,0.48,0.49,0.48,0.48
AAPL,11-08-2022,0.49,0.58,0.5,0.49,0.49
AAPL,11-07-2022,0.49,0.54,0.48,0.48,0.49
AAPL,11-04-2022,0.49,0.92,0.5,0.5,0.48
AAPL,11-03-2022,0.49,0.64,0.5,0.5,0.5
AAPL,11-02-2022,0.51,0.61,0.53,0.53,0.52
AAPL,11-01-2022,0.53,0.52,0.55,0.54,0.53
AAPL,10/31/2022,0.54,0.64,0.54,0.54,0.54
AAPL,10/28/2022,0.55,1.0,0.52,0.55,0.53
AAPL,10/27/2022,0.51,0.71,0.52,0.52,0.52
AAPL,10/26/2022,0.53,0.57,0.53,0.53,0.53
AAPL,10/25/2022,0.54,0.48,0.53,0.53,0.54
AAPL,10/24/2022,0.53,0.49,0.52,0.52,0.52
AAPL,10/21/2022,0.52,0.56,0.51,0.52,0.51
AAPL,10/20/2022,0.51,0.42,0.51,0.51,0.51
AAPL,10/19/2022,0.51,0.4,0.5,0.51,0.51
AAPL,10/18/2022,0.51,0.64,0.51,0.51,0.5
AAPL,10/17/2022,0.5,0.55,0.5,0.5,0.5
AAPL,10/14/2022,0.49,0.57,0.51,0.5,0.5
AAPL,10/13/2022,0.51,0.74,0.48,0.5,0.48
AAPL,10-12-2022,0.49,0.46,0.49,0.49,0.5
AAPL,10-11-2022,0.49,0.5,0.49,0.49,0.5
AAPL,10-10-2022,0.5,0.48,0.5,0.49,0.5
AAPL,10-07-2022,0.5,0.56,0.5,0.5,0.5
AAPL,10-06-2022,0.52,0.44,0.52,0.51,0.52
AAPL,10-05-2022,0.52,0.51,0.51,0.51,0.51
AAPL,10-04-2022,0.52,0.57,0.51,0.51,0.52
AAPL,10-03-2022,0.5,0.74,0.49,0.5,0.49
AAPL,09/30/2022,0.49,0.81,0.5,0.5,0.49
AAPL,09/29/2022,0.5,0.83,0.52,0.51,0.5
AAPL,09/28/2022,0.53,0.96,0.52,0.53,0.52
AAPL,09/27/2022,0.54,0.55,0.54,0.54,0.54
AAPL,09/26/2022,0.53,0.61,0.53,0.54,0.54
AAPL,09/23/2022,0.53,0.62,0.54,0.53,0.53
AAPL,09/22/2022,0.54,0.56,0.54,0.54,0.54
AAPL,09/21/2022,0.54,0.66,0.56,0.55,0.55
AAPL,09/20/2022,0.56,0.7,0.54,0.55,0.55
AAPL,09/19/2022,0.55,0.53,0.53,0.54,0.53
AAPL,09/16/2022,0.53,1.0,0.54,0.53,0.53
AAPL,09/15/2022,0.54,0.59,0.55,0.54,0.54
AAPL,09/14/2022,0.55,0.57,0.55,0.55,0.55
AAPL,09/13/2022,0.55,0.8,0.57,0.56,0.55
AAPL,09-12-2022,0.58,0.68,0.57,0.57,0.57
AAPL,09-09-2022,0.56,0.44,0.55,0.55,0.56
AAPL,09-08-2022,0.55,0.55,0.55,0.55,0.55
AAPL,09-07-2022,0.55,0.57,0.55,0.55,0.55
AAPL,09-06-2022,0.55,0.48,0.55,0.55,0.55
AAPL,09-02-2022,0.55,0.5,0.57,0.56,0.56
AAPL,09-01-2022,0.56,0.48,0.55,0.55,0.55
AAPL,08/31/2022,0.56,0.57,0.57,0.56,0.56
AAPL,08/30/2022,0.56,0.5,0.57,0.57,0.57
AAPL,08/29/2022,0.57,0.47,0.57,0.57,0.57
AAPL,08/26/2022,0.58,0.51,0.6,0.6,0.59
AAPL,08/25/2022,0.6,0.33,0.6,0.59,0.6
AAPL,08/24/2022,0.59,0.35,0.59,0.59,0.6
AAPL,08/23/2022,0.59,0.35,0.59,0.59,0.6
AAPL,08/22/2022,0.59,0.45,0.6,0.59,0.6
AAPL,08/19/2022,0.61,0.45,0.61,0.61,0.62
AAPL,08/18/2022,0.62,0.4,0.62,0.61,0.62
AAPL,08/17/2022,0.62,0.51,0.61,0.62,0.62
AAPL,08/16/2022,0.61,0.36,0.61,0.61,0.62
AAPL,08/15/2022,0.61,0.35,0.61,0.61,0.62
AAPL,08-12-2022,0.61,0.44,0.6,0.6,0.61
AAPL,08-11-2022,0.6,0.37,0.6,0.6,0.6
AAPL,08-10-2022,0.6,0.45,0.59,0.59,0.6
AAPL,08-09-2022,0.59,0.41,0.58,0.58,0.59
AAPL,08-08-2022,0.58,0.39,0.59,0.59,0.59
AAPL,08-05-2022,0.59,0.36,0.58,0.58,0.59
AAPL,08-04-2022,0.59,0.36,0.59,0.58,0.59
AAPL,08-03-2022,0.59,0.53,0.57,0.58,0.58
AAPL,08-02-2022,0.57,0.39,0.57,0.57,0.57
AAPL,08-01-2022,0.57,0.44,0.57,0.57,0.58
AAPL,07/29/2022,0.58,0.66,0.57,0.57,0.57
AAPL,07/28/2022,0.56,0.53,0.56,0.55,0.55
AAPL,07/27/2022,0.56,0.51,0.54,0.55,0.55
AAPL,07/26/2022,0.54,0.35,0.54,0.53,0.54
AAPL,07/25/2022,0.54,0.34,0.55,0.54,0.55
AAPL,07/22/2022,0.55,0.43,0.55,0.55,0.55
AAPL,07/21/2022,0.55,0.42,0.55,0.54,0.54
AAPL,07/20/2022,0.54,0.42,0.54,0.54,0.54
AAPL,07/19/2022,0.54,0.54,0.52,0.53,0.53
AAPL,07/18/2022,0.52,0.53,0.53,0.53,0.53
AAPL,07/15/2022,0.53,0.49,0.53,0.53,0.53
AAPL,07/14/2022,0.53,0.51,0.51,0.52,0.51
AAPL,07/13/2022,0.52,0.46,0.51,0.51,0.51
AAPL,07-12-2022,0.52,0.5,0.52,0.52,0.52
AAPL,07-11-2022,0.51,0.41,0.52,0.51,0.52
AAPL,07-08-2022,0.52,0.42,0.51,0.51,0.52
AAPL,07-07-2022,0.52,0.43,0.51,0.51,0.51
AAPL,07-06-2022,0.51,0.48,0.5,0.5,0.51
AAPL,07-05-2022,0.5,0.47,0.49,0.49,0.49
AAPL,07-01-2022,0.49,0.46,0.48,0.48,0.49
AAPL,06/30/2022,0.48,0.64,0.49,0.48,0.48
AAPL,06/29/2022,0.49,0.43,0.49,0.49,0.49
AAPL,06/28/2022,0.49,0.43,0.5,0.5,0.49
AAPL,06/27/2022,0.5,0.45,0.5,0.5,0.51
AAPL,06/24/2022,0.5,0.58,0.49,0.49,0.5
AAPL,06/23/2022,0.49,0.47,0.48,0.48,0.49
AAPL,06/22/2022,0.48,0.47,0.48,0.48,0.48
AAPL,06/21/2022,0.48,0.52,0.47,0.48,0.48
AAPL,06/17/2022,0.47,0.88,0.46,0.46,0.46
AAPL,06/16/2022,0.46,0.7,0.47,0.46,0.46
AAPL,06/15/2022,0.48,0.59,0.47,0.48,0.47
AAPL,06/14/2022,0.47,0.55,0.47,0.47,0.47
AAPL,06/13/2022,0.47,0.79,0.47,0.47,0.47
AAPL,06-10-2022,0.49,0.59,0.5,0.49,0.49
AAPL,06-09-2022,0.51,0.45,0.52,0.52,0.51
AAPL,06-08-2022,0.52,0.35,0.53,0.52,0.53
AAPL,06-07-2022,0.53,0.44,0.51,0.52,0.52
AAPL,06-06-2022,0.52,0.46,0.52,0.52,0.52
AAPL,06-03-2022,0.52,0.57,0.52,0.52,0.52
AAPL,06-02-2022,0.54,0.47,0.52,0.53,0.53
AAPL,06-01-2022,0.53,0.48,0.53,0.53,0.53
AAPL,05/31/2022,0.53,0.67,0.53,0.53,0.53
AAPL,05/27/2022,0.53,0.59,0.51,0.52,0.52
AAPL,05/26/2022,0.51,0.59,0.49,0.5,0.49
AAPL,05/25/2022,0.5,0.6,0.49,0.49,0.5
AAPL,05/24/2022,0.5,0.68,0.5,0.49,0.49
AAPL,05/23/2022,0.51,0.77,0.49,0.5,0.49
AAPL,05/20/2022,0.49,0.89,0.49,0.49,0.47
AAPL,05/19/2022,0.49,0.89,0.49,0.49,0.49
AAPL,05/18/2022,0.5,0.71,0.52,0.51,0.5
AAPL,05/17/2022,0.53,0.51,0.53,0.52,0.53
AAPL,05/16/2022,0.52,0.56,0.52,0.51,0.52
AAPL,05/13/2022,0.52,0.74,0.51,0.52,0.51
AAPL,05-12-2022,0.5,1.0,0.51,0.51,0.5
AAPL,05-11-2022,0.52,0.93,0.54,0.54,0.52
AAPL,05-10-2022,0.55,0.75,0.55,0.55,0.55
AAPL,05-09-2022,0.54,0.86,0.55,0.54,0.54
AAPL,05-06-2022,0.56,0.76,0.55,0.56,0.55
AAPL,05-05-2022,0.56,0.85,0.58,0.57,0.56
AAPL,05-04-2022,0.59,0.7,0.57,0.58,0.57
AAPL,05-03-2022,0.57,0.58,0.56,0.56,0.56
AAPL,05-02-2022,0.56,0.8,0.56,0.55,0.55
AAPL,04/29/2022,0.56,0.86,0.57,0.58,0.56
AAPL,04/28/2022,0.58,0.85,0.56,0.57,0.57
AAPL,04/27/2022,0.56,0.57,0.55,0.56,0.56
AAPL,04/26/2022,0.56,0.62,0.57,0.57,0.56
AAPL,04/25/2022,0.58,0.62,0.57,0.57,0.57
AAPL,04/22/2022,0.57,0.55,0.59,0.59,0.58
AAPL,04/21/2022,0.59,0.57,0.6,0.6,0.6
AAPL,04/20/2022,0.59,0.44,0.6,0.59,0.6
AAPL,04/19/2022,0.59,0.44,0.58,0.59,0.59
AAPL,04/18/2022,0.59,0.45,0.58,0.58,0.59
AAPL,04/14/2022,0.59,0.49,0.6,0.6,0.59
AAPL,04/13/2022,0.6,0.46,0.59,0.6,0.6
AAPL,04-12-2022,0.59,0.51,0.6,0.59,0.6
AAPL,04-11-2022,0.59,0.47,0.6,0.59,0.59
AAPL,04-08-2022,0.6,0.5,0.61,0.6,0.61
AAPL,04-07-2022,0.61,0.5,0.61,0.61,0.61
AAPL,04-06-2022,0.61,0.58,0.61,0.61,0.61
AAPL,04-05-2022,0.62,0.47,0.63,0.62,0.63
AAPL,04-04-2022,0.63,0.5,0.62,0.62,0.63
AAPL,04-01-2022,0.62,0.51,0.62,0.61,0.62
AAPL,03/31/2022,0.62,0.67,0.63,0.62,0.63
AAPL,03/30/2022,0.63,0.6,0.63,0.63,0.63
AAPL,03/29/2022,0.64,0.65,0.63,0.63,0.63
AAPL,03/28/2022,0.62,0.59,0.61,0.61,0.62
AAPL,03/25/2022,0.62,0.52,0.62,0.61,0.62
AAPL,03/24/2022,0.62,0.58,0.61,0.61,0.61
AAPL,03/23/2022,0.6,0.64,0.6,0.6,0.6
AAPL,03/22/2022,0.6,0.53,0.59,0.59,0.59
AAPL,03/21/2022,0.59,0.62,0.58,0.58,0.59
AAPL,03/18/2022,0.58,0.8,0.57,0.57,0.57
AAPL,03/17/2022,0.57,0.49,0.56,0.56,0.57
AAPL,03/16/2022,0.57,0.66,0.56,0.56,0.55
AAPL,03/15/2022,0.55,0.6,0.53,0.54,0.54
AAPL,03/14/2022,0.53,0.71,0.54,0.54,0.54
AAPL,03-11-2022,0.55,0.63,0.56,0.56,0.55
AAPL,03-10-2022,0.56,0.68,0.57,0.56,0.56
AAPL,03-09-2022,0.58,0.59,0.57,0.57,0.57
AAPL,03-08-2022,0.56,0.85,0.56,0.57,0.56
AAPL,03-07-2022,0.56,0.63,0.58,0.58,0.57
AAPL,03-04-2022,0.58,0.54,0.58,0.58,0.58
AAPL,03-03-2022,0.59,0.5,0.6,0.59,0.59
AAPL,03-02-2022,0.59,0.52,0.58,0.58,0.58
AAPL,03-01-2022,0.58,0.54,0.58,0.58,0.58
AAPL,02/28/2022,0.59,0.62,0.58,0.58,0.58
AAPL,02/25/2022,0.58,0.6,0.58,0.58,0.58
AAPL,02/24/2022,0.58,0.92,0.54,0.57,0.55
AAPL,02/23/2022,0.57,0.58,0.59,0.58,0.57
AAPL,02/22/2022,0.58,0.59,0.58,0.58,0.58
AAPL,02/18/2022,0.59,0.54,0.6,0.6,0.6
AAPL,02/17/2022,0.6,0.45,0.61,0.6,0.6
AAPL,02/16/2022,0.61,0.39,0.61,0.61,0.61
AAPL,02/15/2022,0.61,0.41,0.61,0.6,0.61
AAPL,02/14/2022,0.6,0.56,0.59,0.59,0.6
AAPL,02-11-2022,0.6,0.64,0.61,0.6,0.6
AAPL,02-10-2022,0.61,0.59,0.62,0.61,0.62
AAPL,02-09-2022,0.63,0.46,0.62,0.62,0.63
AAPL,02-08-2022,0.62,0.48,0.61,0.61,0.62
AAPL,02-07-2022,0.61,0.5,0.61,0.61,0.61
AAPL,02-04-2022,0.61,0.53,0.61,0.61,0.61
AAPL,02-03-2022,0.61,0.58,0.62,0.62,0.62
AAPL,02-02-2022,0.62,0.55,0.62,0.61,0.62
AAPL,02-01-2022,0.62,0.56,0.62,0.61,0.62
AAPL,01/31/2022,0.62,0.75,0.6,0.61,0.61
AAPL,01/28/2022,0.6,1.0,0.59,0.59,0.58
AAPL,01/27/2022,0.56,0.79,0.58,0.57,0.57
AAPL,01/26/2022,0.57,0.7,0.58,0.57,0.57
AAPL,01/25/2022,0.57,0.75,0.56,0.57,0.56
AAPL,01/24/2022,0.57,1.0,0.57,0.57,0.55
AAPL,01/21/2022,0.58,0.8,0.58,0.58,0.58
AAPL,01/20/2022,0.58,0.59,0.59,0.59,0.59
AAPL,01/19/2022,0.59,0.62,0.6,0.6,0.6
AAPL,01/18/2022,0.6,0.59,0.61,0.6,0.61
AAPL,01/14/2022,0.61,0.52,0.61,0.61,0.61
AAPL,01/13/2022,0.61,0.55,0.62,0.62,0.62
AAPL,01-12-2022,0.62,0.48,0.62,0.62,0.63
AAPL,01-11-2022,0.62,0.49,0.61,0.61,0.61
AAPL,01-10-2022,0.61,0.69,0.6,0.6,0.6
AAPL,01-07-2022,0.61,0.56,0.61,0.61,0.61
AAPL,01-06-2022,0.61,0.63,0.61,0.61,0.62
AAPL,01-05-2022,0.62,0.61,0.64,0.63,0.63
AAPL,01-04-2022,0.64,0.64,0.65,0.64,0.64
AAPL,01-03-2022,0.65,0.68,0.63,0.64,0.64
AAPL,12/31/2021,0.63,0.41,0.63,0.63,0.64
AAPL,12/30/2021,0.63,0.39,0.64,0.63,0.64
AAPL,12/29/2021,0.64,0.4,0.64,0.63,0.64
AAPL,12/28/2021,0.64,0.51,0.64,0.63,0.64
AAPL,12/27/2021,0.64,0.48,0.63,0.63,0.64
AAPL,12/23/2021,0.63,0.44,0.62,0.62,0.63
AAPL,12/22/2021,0.62,0.6,0.61,0.61,0.62
AAPL,12/21/2021,0.61,0.59,0.61,0.6,0.61
AAPL,12/20/2021,0.6,0.7,0.6,0.6,0.6
AAPL,12/17/2021,0.61,1.0,0.6,0.61,0.61
AAPL,12/16/2021,0.61,0.98,0.64,0.63,0.61
AAPL,12/15/2021,0.64,0.85,0.62,0.63,0.62
AAPL,12/14/2021,0.62,0.91,0.62,0.62,0.62
AAPL,12/13/2021,0.62,1.0,0.64,0.64,0.63
AAPL,12-10-2021,0.64,0.75,0.62,0.63,0.63
AAPL,12-09-2021,0.62,0.71,0.62,0.62,0.62
AAPL,12-08-2021,0.62,0.76,0.61,0.61,0.61
AAPL,12-07-2021,0.61,0.78,0.6,0.6,0.6
AAPL,12-06-2021,0.59,0.7,0.58,0.59,0.59
AAPL,12-03-2021,0.57,0.77,0.58,0.58,0.57
AAPL,12-02-2021,0.58,0.89,0.56,0.57,0.57
AAPL,12-01-2021,0.58,0.99,0.59,0.59,0.59
AAPL,11/30/2021,0.59,1.0,0.57,0.58,0.57
AAPL,11/29/2021,0.57,0.58,0.56,0.56,0.57
AAPL,11/26/2021,0.56,0.5,0.57,0.56,0.56
AAPL,11/24/2021,0.57,0.45,0.57,0.57,0.57
AAPL,11/23/2021,0.57,0.62,0.57,0.56,0.57
AAPL,11/22/2021,0.57,0.76,0.57,0.58,0.58
AAPL,11/19/2021,0.57,0.76,0.56,0.56,0.56
AAPL,11/18/2021,0.56,0.9,0.54,0.55,0.55
AAPL,11/17/2021,0.54,0.58,0.53,0.54,0.54
AAPL,11/16/2021,0.54,0.38,0.53,0.53,0.54
AAPL,11/15/2021,0.53,0.38,0.53,0.53,0.54
AAPL,11-12-2021,0.53,0.41,0.53,0.52,0.53
AAPL,11-11-2021,0.52,0.26,0.53,0.52,0.53
AAPL,11-10-2021,0.52,0.42,0.53,0.52,0.53
AAPL,11-09-2021,0.53,0.37,0.53,0.53,0.54
AAPL,11-08-2021,0.53,0.35,0.54,0.53,0.54
AAPL,11-05-2021,0.54,0.42,0.54,0.53,0.54
AAPL,11-04-2021,0.54,0.39,0.54,0.53,0.54
AAPL,11-03-2021,0.54,0.35,0.53,0.53,0.54
AAPL,11-02-2021,0.53,0.45,0.53,0.53,0.53
AAPL,11-01-2021,0.53,0.48,0.53,0.52,0.53
AAPL,10/29/2021,0.53,0.81,0.52,0.52,0.52
AAPL,10/28/2021,0.54,0.65,0.53,0.53,0.54
AAPL,10/27/2021,0.53,0.36,0.53,0.52,0.53
AAPL,10/26/2021,0.53,0.39,0.53,0.53,0.53
AAPL,10/25/2021,0.53,0.33,0.53,0.52,0.53
AAPL,10/22/2021,0.53,0.38,0.53,0.52,0.53
AAPL,10/21/2021,0.53,0.4,0.53,0.52,0.53
AAPL,10/20/2021,0.53,0.38,0.53,0.52,0.53
AAPL,10/19/2021,0.53,0.49,0.52,0.52,0.53
AAPL,10/18/2021,0.52,0.55,0.51,0.51,0.51
AAPL,10/15/2021,0.51,0.44,0.51,0.51,0.51
AAPL,10/14/2021,0.51,0.45,0.5,0.5,0.51
AAPL,10/13/2021,0.5,0.51,0.5,0.49,0.5
AAPL,10-12-2021,0.5,0.47,0.51,0.5,0.51
AAPL,10-11-2021,0.51,0.42,0.5,0.5,0.51
AAPL,10-08-2021,0.51,0.38,0.51,0.5,0.51
AAPL,10-07-2021,0.51,0.4,0.51,0.5,0.51
AAPL,10-06-2021,0.5,0.54,0.49,0.5,0.5
AAPL,10-05-2021,0.5,0.52,0.49,0.5,0.5
AAPL,10-04-2021,0.49,0.64,0.5,0.5,0.5
AAPL,10-01-2021,0.51,0.61,0.5,0.5,0.5
AAPL,09/30/2021,0.5,0.58,0.51,0.5,0.51
AAPL,09/29/2021,0.51,0.48,0.5,0.5,0.51
AAPL,09/28/2021,0.5,0.71,0.51,0.5,0.51
AAPL,09/27/2021,0.52,0.48,0.51,0.51,0.52
AAPL,09/24/2021,0.52,0.34,0.52,0.51,0.52
AAPL,09/23/2021,0.52,0.42,0.52,0.51,0.52
AAPL,09/22/2021,0.52,0.49,0.51,0.51,0.52
AAPL,09/21/2021,0.51,0.49,0.51,0.5,0.51
AAPL,09/20/2021,0.51,0.8,0.51,0.5,0.51
AAPL,09/17/2021,0.52,0.85,0.53,0.52,0.52
AAPL,09/16/2021,0.53,0.44,0.53,0.52,0.53
AAPL,09/15/2021,0.53,0.54,0.53,0.52,0.52
AAPL,09/14/2021,0.52,0.71,0.53,0.53,0.53
AAPL,09/13/2021,0.53,0.66,0.53,0.53,0.53
AAPL,09-10-2021,0.53,0.92,0.55,0.54,0.53
AAPL,09-09-2021,0.55,0.37,0.55,0.54,0.55
AAPL,09-08-2021,0.55,0.48,0.56,0.55,0.55
AAPL,09-07-2021,0.56,0.53,0.55,0.55,0.55
AAPL,09-03-2021,0.55,0.37,0.54,0.54,0.55
AAPL,09-02-2021,0.54,0.46,0.54,0.54,0.55
AAPL,09-01-2021,0.54,0.52,0.54,0.54,0.55
AAPL,08/31/2021,0.54,0.56,0.54,0.53,0.54
AAPL,08/30/2021,0.54,0.59,0.53,0.54,0.53
AAPL,08/27/2021,0.53,0.36,0.52,0.52,0.53
AAPL,08/26/2021,0.52,0.31,0.53,0.52,0.53
AAPL,08/25/2021,0.53,0.38,0.53,0.52,0.53
AAPL,08/24/2021,0.53,0.31,0.53,0.53,0.53
AAPL,08/23/2021,0.53,0.39,0.52,0.52,0.53
AAPL,08/20/2021,0.53,0.39,0.52,0.52,0.53
AAPL,08/19/2021,0.52,0.56,0.51,0.52,0.52
AAPL,08/18/2021,0.52,0.56,0.53,0.53,0.52
AAPL,08/17/2021,0.53,0.6,0.53,0.53,0.53
AAPL,08/16/2021,0.54,0.67,0.53,0.53,0.53
AAPL,08/13/2021,0.53,0.38,0.53,0.52,0.53
AAPL,08-12-2021,0.53,0.48,0.52,0.52,0.52
AAPL,08-11-2021,0.52,0.31,0.52,0.51,0.52
AAPL,08-10-2021,0.52,0.45,0.52,0.51,0.52
AAPL,08-09-2021,0.52,0.31,0.52,0.51,0.52
AAPL,08-06-2021,0.52,0.35,0.52,0.51,0.52
AAPL,08-05-2021,0.52,0.3,0.52,0.52,0.52
AAPL,08-04-2021,0.52,0.36,0.52,0.52,0.52
AAPL,08-03-2021,0.52,0.42,0.52,0.52,0.52
AAPL,08-02-2021,0.52,0.41,0.52,0.51,0.52
AAPL,07/30/2021,0.52,0.46,0.51,0.51,0.52
AAPL,07/29/2021,0.52,0.36,0.51,0.51,0.52
AAPL,07/28/2021,0.51,0.77,0.51,0.51,0.51
AAPL,07/27/2021,0.52,0.68,0.53,0.52,0.52
AAPL,07/26/2021,0.53,0.47,0.52,0.52,0.53
AAPL,07/23/2021,0.53,0.46,0.52,0.52,0.53
AAPL,07/22/2021,0.52,0.5,0.52,0.52,0.52
AAPL,07/21/2021,0.52,0.48,0.52,0.51,0.52
AAPL,07/20/2021,0.52,0.63,0.51,0.51,0.51
AAPL,07/19/2021,0.5,0.79,0.51,0.5,0.51
AAPL,07/16/2021,0.52,0.6,0.53,0.52,0.52
AAPL,07/15/2021,0.53,0.69,0.53,0.52,0.53
AAPL,07/14/2021,0.53,0.83,0.52,0.52,0.53
AAPL,07/13/2021,0.52,0.65,0.51,0.51,0.51
AAPL,07-12-2021,0.51,0.49,0.52,0.51,0.52
AAPL,07-09-2021,0.51,0.65,0.51,0.51,0.51
AAPL,07-08-2021,0.51,0.69,0.5,0.5,0.5
AAPL,07-07-2021,0.51,0.68,0.51,0.51,0.51
AAPL,07-06-2021,0.5,0.7,0.5,0.5,0.5
AAPL,07-02-2021,0.5,0.51,0.49,0.49,0.49
AAPL,07-01-2021,0.49,0.34,0.48,0.48,0.49
AAPL,06/30/2021,0.48,0.41,0.48,0.48,0.49
AAPL,06/29/2021,0.48,0.42,0.48,0.48,0.48
AAPL,06/28/2021,0.48,0.4,0.47,0.47,0.48
AAPL,06/25/2021,0.47,0.46,0.47,0.47,0.48
AAPL,06/24/2021,0.47,0.44,0.48,0.47,0.48
AAPL,06/23/2021,0.47,0.39,0.47,0.47,0.48
AAPL,06/22/2021,0.47,0.48,0.47,0.47,0.47
AAPL,06/21/2021,0.47,0.52,0.46,0.46,0.46
AAPL,06/18/2021,0.46,0.71,0.46,0.46,0.47
AAPL,06/17/2021,0.47,0.63,0.46,0.46,0.46
AAPL,06/16/2021,0.46,0.6,0.46,0.46,0.46
AAPL,06/15/2021,0.46,0.4,0.46,0.45,0.46
AAPL,06/14/2021,0.46,0.63,0.45,0.45,0.45
